==========
일반 데이터 보고서
==========

시험 데이타 파일 : C:\Zive Data\Smart Interface\Experiments\Data\박겸손\FC OCP test -0_01C_cyc\20230302\OCP_full cell _6_026.wrd
테스트 기간 : 2023-03-02 21:54:08 ~ 2023-03-11 22:49:40
데이터 개수 : 13017
시험자 성명 : 
상품 번호 : 
메모 : 
조건 파일명 : C:\Zive Data\Smart Interface\Experiments\Schedule\FC OCP test -0.01C.cyc
단계 개수 : 7

--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
인덱스         	시험_시간(s)   	사이클_번호    	사이클_시간(s) 	단계_번호      	단계_시간(s)   	전류(A)        	전압(V)        	IR(ohm)       	보조전압1(V)   	보조전압2(V)   	보조전압3(V)   	온도('C)       	OCP(V)         	파워(W)        	부하(Ohm)      	누적_용량(Ah)  	절대값_용량(Ah)	전류_범위      
--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
11184         	7:18:22:32.170	1             	7:18:22:32.170	6             	3:01:34:00.000	-3.82040E-005 	3.61381E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38062E-004 	-9.45924E+004 	1.44097E-003  	2.81034E-003  	100uA         
11185         	7:18:23:32.170	1             	7:18:23:32.170	6             	3:01:35:00.000	-3.82009E-005 	3.61365E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38045E-004 	-9.45959E+004 	1.44034E-003  	2.81098E-003  	100uA         
11186         	7:18:24:32.170	1             	7:18:24:32.170	6             	3:01:36:00.000	-3.82009E-005 	3.61349E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38039E-004 	-9.45917E+004 	1.43970E-003  	2.81161E-003  	100uA         
11187         	7:18:25:32.170	1             	7:18:25:32.170	6             	3:01:37:00.000	-3.82009E-005 	3.61334E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38033E-004 	-9.45876E+004 	1.43906E-003  	2.81225E-003  	100uA         
11188         	7:18:26:32.170	1             	7:18:26:32.170	6             	3:01:38:00.000	-3.81979E-005 	3.61318E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38016E-004 	-9.45910E+004 	1.43843E-003  	2.81289E-003  	100uA         
11189         	7:18:27:32.170	1             	7:18:27:32.170	6             	3:01:39:00.000	-3.82040E-005 	3.61318E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38038E-004 	-9.45759E+004 	1.43779E-003  	2.81352E-003  	100uA         
11190         	7:18:28:32.170	1             	7:18:28:32.170	6             	3:01:40:00.000	-3.82009E-005 	3.61286E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38015E-004 	-9.45751E+004 	1.43715E-003  	2.81416E-003  	100uA         
11191         	7:18:29:32.170	1             	7:18:29:32.170	6             	3:01:41:00.000	-3.81979E-005 	3.61286E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38004E-004 	-9.45827E+004 	1.43652E-003  	2.81480E-003  	100uA         
11192         	7:18:30:32.170	1             	7:18:30:32.170	6             	3:01:42:00.000	-3.82009E-005 	3.61270E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38009E-004 	-9.45710E+004 	1.43588E-003  	2.81543E-003  	100uA         
11193         	7:18:31:32.170	1             	7:18:31:32.170	6             	3:01:43:00.000	-3.81979E-005 	3.61270E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37998E-004 	-9.45786E+004 	1.43524E-003  	2.81607E-003  	100uA         
11194         	7:18:32:32.170	1             	7:18:32:32.170	6             	3:01:44:00.000	-3.81979E-005 	3.61254E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37991E-004 	-9.45744E+004 	1.43461E-003  	2.81671E-003  	100uA         
11195         	7:18:33:32.170	1             	7:18:33:32.170	6             	3:01:45:00.000	-3.81979E-005 	3.61238E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37985E-004 	-9.45703E+004 	1.43397E-003  	2.81734E-003  	100uA         
11196         	7:18:34:32.170	1             	7:18:34:32.170	6             	3:01:46:00.000	-3.82040E-005 	3.61207E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37995E-004 	-9.45468E+004 	1.43333E-003  	2.81798E-003  	100uA         
11197         	7:18:35:32.170	1             	7:18:35:32.170	6             	3:01:47:00.000	-3.81979E-005 	3.61223E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37979E-004 	-9.45661E+004 	1.43270E-003  	2.81862E-003  	100uA         
11198         	7:18:36:32.170	1             	7:18:36:32.170	6             	3:01:48:00.000	-3.81979E-005 	3.61191E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37967E-004 	-9.45578E+004 	1.43206E-003  	2.81925E-003  	100uA         
11199         	7:18:37:32.170	1             	7:18:37:32.170	6             	3:01:49:00.000	-3.82009E-005 	3.61191E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37978E-004 	-9.45503E+004 	1.43142E-003  	2.81989E-003  	100uA         
11200         	7:18:38:32.170	1             	7:18:38:32.170	6             	3:01:50:00.000	-3.82009E-005 	3.61191E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37978E-004 	-9.45503E+004 	1.43079E-003  	2.82053E-003  	100uA         
11201         	7:18:39:32.170	1             	7:18:39:32.170	6             	3:01:51:00.000	-3.82009E-005 	3.61175E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37972E-004 	-9.45461E+004 	1.43015E-003  	2.82116E-003  	100uA         
11202         	7:18:40:32.170	1             	7:18:40:32.170	6             	3:01:52:00.000	-3.82009E-005 	3.61159E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37966E-004 	-9.45420E+004 	1.42951E-003  	2.82180E-003  	100uA         
11203         	7:18:41:32.170	1             	7:18:41:32.170	6             	3:01:53:00.000	-3.82040E-005 	3.61143E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37971E-004 	-9.45302E+004 	1.42888E-003  	2.82244E-003  	100uA         
11204         	7:18:42:32.170	1             	7:18:42:32.170	6             	3:01:54:00.000	-3.82040E-005 	3.61143E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37971E-004 	-9.45302E+004 	1.42824E-003  	2.82307E-003  	100uA         
11205         	7:18:43:32.170	1             	7:18:43:32.170	6             	3:01:55:00.000	-3.81979E-005 	3.61112E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37937E-004 	-9.45371E+004 	1.42760E-003  	2.82371E-003  	100uA         
11206         	7:18:44:32.170	1             	7:18:44:32.170	6             	3:01:56:00.000	-3.82009E-005 	3.61112E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37948E-004 	-9.45295E+004 	1.42697E-003  	2.82435E-003  	100uA         
11207         	7:18:45:32.170	1             	7:18:45:32.170	6             	3:01:57:00.000	-3.82009E-005 	3.61096E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37942E-004 	-9.45254E+004 	1.42633E-003  	2.82498E-003  	100uA         
11208         	7:18:46:32.170	1             	7:18:46:32.170	6             	3:01:58:00.000	-3.82009E-005 	3.61096E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37942E-004 	-9.45254E+004 	1.42569E-003  	2.82562E-003  	100uA         
11209         	7:18:47:32.170	1             	7:18:47:32.170	6             	3:01:59:00.000	-3.82040E-005 	3.61064E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37941E-004 	-9.45095E+004 	1.42506E-003  	2.82626E-003  	100uA         
11210         	7:18:48:32.170	1             	7:18:48:32.170	6             	3:02:00:00.000	-3.82009E-005 	3.61064E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37930E-004 	-9.45171E+004 	1.42442E-003  	2.82689E-003  	100uA         
11211         	7:18:49:32.170	1             	7:18:49:32.170	6             	3:02:01:00.000	-3.82009E-005 	3.61048E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37924E-004 	-9.45129E+004 	1.42378E-003  	2.82753E-003  	100uA         
11212         	7:18:50:32.170	1             	7:18:50:32.170	6             	3:02:02:00.000	-3.81979E-005 	3.61032E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37907E-004 	-9.45164E+004 	1.42315E-003  	2.82817E-003  	100uA         
11213         	7:18:51:32.170	1             	7:18:51:32.170	6             	3:02:03:00.000	-3.81979E-005 	3.61017E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37901E-004 	-9.45122E+004 	1.42251E-003  	2.82880E-003  	100uA         
11214         	7:18:52:32.170	1             	7:18:52:32.170	6             	3:02:04:00.000	-3.81979E-005 	3.61001E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37895E-004 	-9.45081E+004 	1.42187E-003  	2.82944E-003  	100uA         
11215         	7:18:53:32.170	1             	7:18:53:32.170	6             	3:02:05:00.000	-3.81979E-005 	3.61001E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37895E-004 	-9.45081E+004 	1.42124E-003  	2.83008E-003  	100uA         
11216         	7:18:54:32.170	1             	7:18:54:32.170	6             	3:02:06:00.000	-3.82009E-005 	3.60985E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37900E-004 	-9.44963E+004 	1.42060E-003  	2.83071E-003  	100uA         
11217         	7:18:55:32.170	1             	7:18:55:32.170	6             	3:02:07:00.000	-3.81948E-005 	3.60985E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37878E-004 	-9.45115E+004 	1.41996E-003  	2.83135E-003  	100uA         
11218         	7:18:56:32.170	1             	7:18:56:32.170	6             	3:02:08:00.000	-3.81979E-005 	3.60985E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37889E-004 	-9.45039E+004 	1.41933E-003  	2.83199E-003  	100uA         
11219         	7:18:57:32.170	1             	7:18:57:32.170	6             	3:02:09:00.000	-3.82009E-005 	3.60953E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37888E-004 	-9.44881E+004 	1.41869E-003  	2.83262E-003  	100uA         
11220         	7:18:58:32.170	1             	7:18:58:32.170	6             	3:02:10:00.000	-3.82009E-005 	3.60937E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37881E-004 	-9.44839E+004 	1.41805E-003  	2.83326E-003  	100uA         
11221         	7:18:59:32.170	1             	7:18:59:32.170	6             	3:02:11:00.000	-3.82009E-005 	3.60937E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37881E-004 	-9.44839E+004 	1.41742E-003  	2.83390E-003  	100uA         
11222         	7:19:00:32.170	1             	7:19:00:32.170	6             	3:02:12:00.000	-3.81979E-005 	3.60922E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37864E-004 	-9.44873E+004 	1.41678E-003  	2.83453E-003  	100uA         
11223         	7:19:01:32.170	1             	7:19:01:32.170	6             	3:02:13:00.000	-3.81979E-005 	3.60906E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37858E-004 	-9.44832E+004 	1.41614E-003  	2.83517E-003  	100uA         
11224         	7:19:02:32.170	1             	7:19:02:32.170	6             	3:02:14:00.000	-3.82040E-005 	3.60890E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37874E-004 	-9.44639E+004 	1.41551E-003  	2.83581E-003  	100uA         
11225         	7:19:03:32.170	1             	7:19:03:32.170	6             	3:02:15:00.000	-3.81979E-005 	3.60858E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37840E-004 	-9.44707E+004 	1.41487E-003  	2.83644E-003  	100uA         
11226         	7:19:04:32.170	1             	7:19:04:32.170	6             	3:02:16:00.000	-3.82040E-005 	3.60874E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37868E-004 	-9.44597E+004 	1.41423E-003  	2.83708E-003  	100uA         
11227         	7:19:05:32.170	1             	7:19:05:32.170	6             	3:02:17:00.000	-3.82040E-005 	3.60842E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37856E-004 	-9.44515E+004 	1.41360E-003  	2.83772E-003  	100uA         
11228         	7:19:06:32.170	1             	7:19:06:32.170	6             	3:02:18:00.000	-3.82009E-005 	3.60842E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37845E-004 	-9.44590E+004 	1.41296E-003  	2.83835E-003  	100uA         
11229         	7:19:07:32.170	1             	7:19:07:32.170	6             	3:02:19:00.000	-3.81979E-005 	3.60827E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37828E-004 	-9.44624E+004 	1.41232E-003  	2.83899E-003  	100uA         
11230         	7:19:08:32.170	1             	7:19:08:32.170	6             	3:02:20:00.000	-3.82009E-005 	3.60811E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37833E-004 	-9.44507E+004 	1.41169E-003  	2.83963E-003  	100uA         
11231         	7:19:09:32.170	1             	7:19:09:32.170	6             	3:02:21:00.000	-3.82009E-005 	3.60795E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37827E-004 	-9.44466E+004 	1.41105E-003  	2.84026E-003  	100uA         
11232         	7:19:10:32.170	1             	7:19:10:32.170	6             	3:02:22:00.000	-3.82040E-005 	3.60763E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37826E-004 	-9.44307E+004 	1.41041E-003  	2.84090E-003  	100uA         
11233         	7:19:11:32.170	1             	7:19:11:32.170	6             	3:02:23:00.000	-3.82009E-005 	3.60779E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37821E-004 	-9.44424E+004 	1.40978E-003  	2.84154E-003  	100uA         
11234         	7:19:12:32.170	1             	7:19:12:32.170	6             	3:02:24:00.000	-3.81979E-005 	3.60763E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37804E-004 	-9.44459E+004 	1.40914E-003  	2.84217E-003  	100uA         
11235         	7:19:13:32.170	1             	7:19:13:32.170	6             	3:02:25:00.000	-3.82009E-005 	3.60747E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37809E-004 	-9.44341E+004 	1.40850E-003  	2.84281E-003  	100uA         
11236         	7:19:14:32.170	1             	7:19:14:32.170	6             	3:02:26:00.000	-3.82040E-005 	3.60747E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37820E-004 	-9.44266E+004 	1.40787E-003  	2.84345E-003  	100uA         
11237         	7:19:15:32.170	1             	7:19:15:32.170	6             	3:02:27:00.000	-3.82009E-005 	3.60716E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37797E-004 	-9.44258E+004 	1.40723E-003  	2.84408E-003  	100uA         
11238         	7:19:16:32.170	1             	7:19:16:32.170	6             	3:02:28:00.000	-3.82009E-005 	3.60716E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37797E-004 	-9.44258E+004 	1.40659E-003  	2.84472E-003  	100uA         
11239         	7:19:17:32.170	1             	7:19:17:32.170	6             	3:02:29:00.000	-3.82009E-005 	3.60700E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37791E-004 	-9.44217E+004 	1.40596E-003  	2.84536E-003  	100uA         
11240         	7:19:18:32.170	1             	7:19:18:32.170	6             	3:02:30:00.000	-3.82009E-005 	3.60700E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37791E-004 	-9.44217E+004 	1.40532E-003  	2.84599E-003  	100uA         
11241         	7:19:19:32.170	1             	7:19:19:32.170	6             	3:02:31:00.000	-3.81979E-005 	3.60700E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37780E-004 	-9.44293E+004 	1.40468E-003  	2.84663E-003  	100uA         
11242         	7:19:20:32.170	1             	7:19:20:32.170	6             	3:02:32:00.000	-3.81979E-005 	3.60668E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37768E-004 	-9.44210E+004 	1.40405E-003  	2.84727E-003  	100uA         
11243         	7:19:21:32.170	1             	7:19:21:32.170	6             	3:02:33:00.000	-3.82009E-005 	3.60684E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37785E-004 	-9.44176E+004 	1.40341E-003  	2.84790E-003  	100uA         
11244         	7:19:22:32.170	1             	7:19:22:32.170	6             	3:02:34:00.000	-3.82009E-005 	3.60636E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37767E-004 	-9.44051E+004 	1.40277E-003  	2.84854E-003  	100uA         
11245         	7:19:23:32.170	1             	7:19:23:32.170	6             	3:02:35:00.000	-3.82040E-005 	3.60636E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37778E-004 	-9.43975E+004 	1.40214E-003  	2.84918E-003  	100uA         
11246         	7:19:24:32.170	1             	7:19:24:32.170	6             	3:02:36:00.000	-3.82009E-005 	3.60636E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37767E-004 	-9.44051E+004 	1.40150E-003  	2.84981E-003  	100uA         
11247         	7:19:25:32.170	1             	7:19:25:32.170	6             	3:02:37:00.000	-3.81979E-005 	3.60605E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37743E-004 	-9.44044E+004 	1.40086E-003  	2.85045E-003  	100uA         
11248         	7:19:26:32.170	1             	7:19:26:32.170	6             	3:02:38:00.000	-3.82040E-005 	3.60605E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37765E-004 	-9.43892E+004 	1.40023E-003  	2.85109E-003  	100uA         
11249         	7:19:27:32.170	1             	7:19:27:32.170	6             	3:02:39:00.000	-3.82009E-005 	3.60589E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.37748E-004 	-9.43927E+004 	1.39959E-003  	2.85172E-003  	100uA         
